1033357;http://kinozal.tv/details.php?id=1033357;Скажи: «Я люблю тебя»;2012;Япония;166;7;2;7; HDTVRip (720p); 1.81 ГБ; AAC, 2 ch, 192 Кбит/с; MPEG-4 AVC, ~ 1550 Кбит/с, 1280x720;7.7;8.882;Такуя Сато;Романтика, сёдзё
1031507;http://kinozal.tv/details.php?id=1031507;Разрешите представиться - Бог;2012;Япония;48;7;1;7; HDTVRip (720p); 2.06 ГБ; Русский, японский (AAC, 2 ch, 192 Кбит/с); MPEG-4 AVC, ~ 1700 Кбит/с, 1280x720;7.9;8.935;Акитаро Дайти;Комедия, романтика, мистика, сёдзё
1033234;http://kinozal.tv/details.php?id=1033234;Ван-Пис;2012;Япония;292;1;1;1; HDTVRip (720p); 326 МБ; Русский (MP3, 2 ch, 128 Кбит/с) ; MPEG-4 AVC, 1758 Кбит/с, 1280x720;8.7;8.302;Коносукэ Уда;Приключения, комедия, фэнтези, сёнэн
1033109;http://kinozal.tv/details.php?id=1033109;Когда плачут цикады OVA-2;2011;Япония;76;1;15;4; BDRip (720р); 2.61 ГБ; Русский, японский (Vorbis, 2 ch , 160 Кбит/с); MPEG-4 AVC, ~ 2200 Кбит/с, 1280x720;0;0;Татибана Хидэки;Комедия, пародия
1033133;http://kinozal.tv/details.php?id=1033133;Амагами СС;2012;Япония;73;13;1;18; BDRip (720p); 8.82 ГБ; Русский (AC3, 2 ch, 192 Кбит/с), (AAC, 2 ch, 192 Кбит/с), японский (FLAC, 2 ch, 700 Кбит/с); MPEG-4 AVC, ~ 2400 Кбит/с, 1280x720;0;7.724;Томоки Кобаяси;Романтика, комедия, школа
1033111;http://kinozal.tv/details.php?id=1033111;Я стану ангелом!;1999;Япония;25;1;0;26; DVDRip; 6.28 ГБ; Русский (MP3, 2 ch, 128 Кбит/с), японский (MP3, 2 ch, 128 Кбит/с); DivX, 1672 Кбит/с, 640x480;0;0;Хироси Нисикиори;Комедия, романтика, мистика, школа
1032804;http://kinozal.tv/details.php?id=1032804;Амагами СС;2012;Япония;30;13;1;19; BDRip (1080p); 19.86 ГБ; Русский (AC3, 2 ch, 192 Кбит/с), (AAC, 2 ch, 192 Кбит/с), японский (FLAC, 2 ch, 700 Кбит/с); MPEG-4 AVC, ~ 8000 Кбит/с, 1920x1080;0;0;Томоки Кобаяси;Романтика, комедия, школа
1032618;http://kinozal.tv/details.php?id=1032618;Фотон: Приключения идиота;1997;Япония;28;6;1;13; DVDRip; 1.81 ГБ; AC3, 2 ch, 192 Кбит/с; XviD, ~ 900 Кбит/с, 640x480;0;0;Кодзи Масунари;Комедия, фантастика, приключения, этти
1032324;http://kinozal.tv/details.php?id=1032324;Куродзука;2008;Япония;254;12;3;12; HDTVRip (720p); 3.24 ГБ; Русский (AC3, 2 ch, 192 Кбит/с), японский (ААС, 2 ch, 192 Кбит/с); MPEG-4 AVC, ~ 1550 Кбит/с, 1280x720;7.1;7.355;Тэцуро Араки;Приключения, фэнтези, романтика, ужасы
1032307;http://kinozal.tv/details.php?id=1032307;Наруто Ураганные хроники;2012;Япония;1530;1;29;1; HDTVRip (720p); 380 МБ; Русский (MP3, 2 ch, 128 Кбит/с), японский (ААС, 2 ch, 128 Кбит/с); MPEG-4 AVC, 1776 Кбит/с, 1280x720;0;0;Датэ Хаято;Приключения, сёнэн
1032244;http://kinozal.tv/details.php?id=1032244;Десять храбрецов;2012;Япония;157;12;18;12; HDTVRip (720p); 4.27 ГБ; Русский (ААС, 2 ch, 192 Кбит/с), японский (ААС, 2 ch, ~ 215 Кбит/с); MPEG-4 AVC, ~ 1668 Кбит/с, 1280x720;0;0;Киеко Саяма;Комедия, фэнтези, самурайский боевик
1031905;http://kinozal.tv/details.php?id=1031905;Великий детектив Холмс;1984;Япония;145;1;3;1; BDRip (720p); 2.72 ГБ; Русский, японский (DTS, 2 ch, 1536 Кбит/с); MPEG-4 AVC, 5294 Кбит/с, 942х720, 23.976 кадр/с;7.1;6.200;Хаяо Миядзаки;Приключения, комедия, детектив
1031850;http://kinozal.tv/details.php?id=1031850;Принцесса и пилот;2011;Япония;136;1;4;4; BDRip (1080p); 12.18 ГБ; Русский (AC3, 2 ch, 384 Кбит/с), русский (AAC, 2 ch, 182 Кбит/с), 2 х русский (FLAC, 6 ch, ~ 1500 Кбит/с), русский (DTS, 6 ch, 1510 Кбит/с), японский (FLAC, 6 ch, 3300 Кбит/с) ; MPEG-4 AVC, 7800 Кбит/с, 1920x1036;6.7;7.697;Дзюн Сисидо;Приключения, романтика
1031705;http://kinozal.tv/details.php?id=1031705;Выжить на необитаемой планете;2003;Япония;89;52;6;52; HDTVRip (AVC); 20.33 ГБ; Русский (AAC, 2 ch, 192 Кбит/с), японский (AAC, 2 ch, 248 Кбит/с); MPEG-4 AVC, ~ 2000 Кбит/с, 1024x768;6.6;0;Юйтиро Яно;Приключения, драма, фантастика
1031448;http://kinozal.tv/details.php?id=1031448;Монсуно;2012;Япония;763;1;6;26; SATRip; 6.26 ГБ; Русский (MP3, 2 ch, ~ 128 Кбит/с); DivX, ~ 1485 Кбит/с, 704x400;8.7;9.255;Есиаки Окумура;Приключения
1031425;http://kinozal.tv/details.php?id=1031425;Ангелы Смерти;2004;Япония;142;24;3;24; BDRip (Blu-Ray Remux (1080p)); 7.47 ГБ; AC3, 2 ch, 192 Кбит/с; XviD, 1695 Кбит/с, 720x400;7.0;6.083;Койти Охата;Приключения, комедия, меха
1031089;http://kinozal.tv/details.php?id=1031089;Ван-Пис;2012;Япония;330;1;3;1; HDTVRip (720p); 402 МБ; Русский (MP3, 2 ch, 128 Кбит/с), японский (AAC, 2 ch, 189 Кбит/с); MPEG-4 AVC, 2087 Кбит/с, 1280x720;8.7;8.302;Коносукэ Уда;Приключения, комедия, фэнтези, сёнэн
1030980;http://kinozal.tv/details.php?id=1030980;Летние дни с Ку;2007;Япония;51;1;1;1; DVDRip; 2.08 ГБ ; AC3, 6 ch, 448 Кбит/с; MPEG-4 AVC 1532 Кбит/с, 720x405;0;0;Кэйити Хара;Драма, повседневность, мистика
1030902;http://kinozal.tv/details.php?id=1030902;Генешафт ;2001;Япония;159;1;4;35; DVDRip; 4.10 ГБ ; Русский, английский (AC3, 2 ch, 192 Кбит/с) ; MPEG-4 AVC, ~ 1558 Кбит/с, 720x544;7.6;0;Кадзуки Аканэ;Приключения, фантастика, меха
1030860;http://kinozal.tv/details.php?id=1030860;Любовь, выборы и шоколад ;2012;Япония;205;12;2;12; HDTVRip (720p); 3.1 ГБ; AAC, 2 ch, 192 Кбит/с; MPEG-4 AVC, ~ 1600 Кбит/с, 1280x720;6.7;6.000;Тору Китахата;Комедия, романтика, школа
1030709;http://kinozal.tv/details.php?id=1030709;Сломанный меч;2010;Япония;172;1;4;6; BDRip (720p); 6.47 ГБ; Русский (ACС, 2 ch, ~ 191 Кбит/с); MPEG-4 AVC, ~ 2800 Кбит/с, 1280x720;0;0;Тэцуро Амино;Приключения, фэнтези, меха
1030509;http://kinozal.tv/details.php?id=1030509;Ноэйн - К иному тебе;2005;Япония;154;1;2;24; DVDRip ; 6.09 ГБ ; Русский (AAC, 2 ch, 192 Кбит/с), японский (AAC, 2 ch, 192 Кбит/с); MPEG-4 AVC, ~ 1301 Кбит/с, 720x480;7.9;7.265;Кадзуки Аканэ;Приключения, романтика, фантастика, драма
1030377;http://kinozal.tv/details.php?id=1030377;Сломанный меч;2010;Япония;123;6;4;8; BDRip (1080p); 34.05 ГБ ; Русский (AAC, 2 ch, ~ 300 Кбит/с), русский (AAC, 2 ch, ~ 256 Кбит/с), японский ( FLAC, 6 ch, ~ 3400 Кбит/с); MPEG-4 AVC, ~ 11000 Кбит/с, 1920x1080;0;0;Тэцуро Амино;Приключения, фэнтези, меха
1030038;http://kinozal.tv/details.php?id=1030038;Наруто Ураганные хроники;2012;Япония;845;1;6;1; HDTVRip (720p); 380 МБ; Русский (MP3, 2 ch, 128 Кбит/с), японский (ААС, 2 ch, 128 Кбит/с); MPEG-4 AVC, 1776 Кбит/с, 1280x720;0;0;Датэ Хаято;Приключения, сёнэн
1029487;http://kinozal.tv/details.php?id=1029487;Из Нового Света;2012;Япония;40;1;5;1; HDTVRip (720p); 274 МБ; Русский (MP3, 2 ch, 128 Кбит/с), японский (AAC 2 ch, 192 Кбит/с); MPEG-4 AVC, ~ 1560 Кбит/с, 1280x720;0;0;Масаси Исихама;Приключения, фантастика
1029281;http://kinozal.tv/details.php?id=1029281;Соседи;2006;Япония;52;13;3;26; DVDRip (AVC); 5.29 ГБ; Русский (AAC, 2 ch, 253 Кбит/с), японский (AC3, 2 ch, 448 Кбит/с); MPEG-4 AVC, ~ 1700 Кбит/с, 1024x576;0;0;Тацуя Абэ;Комедия, романтика, этти
1028892;http://kinozal.tv/details.php?id=1028892;Из Нового Света;2012;Япония;48;1;1;1; HDTVRip (720p); 317 МБ; Русский (MP3, 2 ch, 128 Кбит/с), японский (AAC, 2 ch, 192 Кбит/с); MPEG-4 AVC, ~1560 Кбит/с, 1280x720;0;0;Масаси Исихама;Приключения, фантастика
1028691;http://kinozal.tv/details.php?id=1028691;Из Нового Света;2012;Япония;58;1;6;1; HDTVRip (720p); 427 МБ; Русский (AAC, 2 ch,128 Кбит/с), японский (AAC, 2 ch, 192 Кбит/с); MPEG-4 AVC, ~ 2280 Кбит/с, 1280x720;0;0;Масаси Исихама;Приключения, фантастика
1028779;http://kinozal.tv/details.php?id=1028779;Цветок вечности ;2012;Япония;178;24;2;24; HDTVRip (720p); 8.9 ГБ ; AAC, 2 ch, 192 Кбит/с ; MPEG-4 AVC, ~ 2500 Кбит/с, 1280x720;6.2;6.071;Тацуо Сато;Приключения, фантастика, меха
1028769;http://kinozal.tv/details.php?id=1028769;Ван-Пис: Фильм второй;2001;Япония;35;1;0;1; BDRip (720р); 2.92 ГБ; Русский (AC3, 2 ch, 192 Кбит/с), японский (AC3, 6 ch, 640 Кбит/с); MPEG-4 AVC,  6748 кбит/с, 1272x704;6.9;6.667;Дзюндзи Симидзу;Приключения, комедия, фэнтези, сёнэн
1028665;http://kinozal.tv/details.php?id=1028665;Ван-Пис;2012;Япония;318;1;2;1; HDTVRip (720p); 397 МБ; Русский (MP3, 2 ch, 128 Кбит/с), японский (AAC, 2 ch, 189 Кбит/с); MPEG-4 AVC, 2054 Кбит/с, 1280x720;8.7;8.295;Коносукэ Уда;Приключения, комедия, фэнтези, сёнэн
1028484;http://kinozal.tv/details.php?id=1028484;Хвост Феи (Сказка о Хвосте Феи, Фейри Тейл);2012;Япония;128;1;1;1; HDTVRip (720p); 430 МБ; Русский (AAC, 2 ch, 224 Кбит/с), японский (AAC, 2 ch, 206 Кбит/с); MPEG-4 AVC, 1995 Кбит/с, 1280x720;8.1;8.256;Синдзи Исихира;Приключения, фэнтези, комедия, сёнэн
1028359;http://kinozal.tv/details.php?id=1028359;Горизонт - У черты дороги в никуда;2011;Япония;257;26;0;52; HDTVRip (720p); 9.94 ГБ; Русский (AAC, 2 ch, ~ 192 Кбит/с), японский (AAC, 2 ch, ~ 192 Кбит/с); MPEG-4 AVC, ~ 2000 Кбит/с, 1280x720;0;0;Манабу Оно;Приключения, комедия, фантастика, меха
1028308;http://kinozal.tv/details.php?id=1028308;Лунный Ангел Шинки;2011;Япония;119;1;3;1; BDRip (720p); 1.28 ГБ; Русский (AAC, 2 ch, 192 Кбит/с), русский (FLAC, 2 ch, 641 Кбит/с), японский (Vorbis, 2 ch, 230 Кбит/с); MPEG-4 AVC, 3154 Кбит/с, 1280х720;0;0;Масаюки Кодзима;Приключения, фантастика, меха
1026730;http://kinozal.tv/details.php?id=1026730;Пираты «Черной лагуны» OVA;2010;Япония;268;5;6;5; BDRip (AVC) (Blu-Ray Remux (1080p)); 3.64 ГБ;  Русский (ACC, 2 ch, 448 Кбит/с) ; MPEG-4 AVC, ~ 2900 Кбит/с, 1024x576;0;0;Катабути Сунао;Приключения, комедия, боевик, драма
1027783;http://kinozal.tv/details.php?id=1027783;Гуррен-Лаганн;2007;Япония;200;1;5;27; HDDVDRip (720p); 21.03 ГБ ; Русский (AC3, 2 ch, 448 Кбит/с), японский (AC3, 2 ch, 192 Кбит/с) ; MPEG-4 AVC, ~ 3900 Кбит/с, 1280x720;0;0;Хироюки Имайси;Приключения, фантастика, меха, драма
1027605;http://kinozal.tv/details.php?id=1027605;Наруто Ураганные хроники;2012;Япония;1323;1;11;1; HDTVRip (720p); 379 МБ; Русский (MP3, 2 ch, 128 Кбит/с), японский (ААС, 2 ch, 128 Кбит/с); MPEG-4 AVC, 1776 Кбит/с, 1280x720;0;0;Датэ Хаято;Приключения, сёнэн
1027338;http://kinozal.tv/details.php?id=1027338;.Взлом//По ту сторону мира (фильм);2012;Япония;3923;1;41;1; HDRip; 2.05 ГБ; АС3, 6 ch, 448 Кбит/с ; XviD, 2171 Кбит/с, 720x304;0;-;Хироси Мацуяма;Приключения, фэнтези
1027288;http://kinozal.tv/details.php?id=1027288;Закат Человечества;2012;Япония;74;12;1;24; HDTVRip (720p); 4.96 ГБ; Русский (AAC, 2 ch, 192 Кбит/с), Английский (AAC, 2 ch, 192 Кбит/с); MPEG-4 AVC, ~ 2351 Кбит/с, 1280x720;0;0;Сэйдзи Киси;Приключения, комедия, фантастика
1027182;http://kinozal.tv/details.php?id=1027182;Баскетбольный клуб!;2011;Япония;37;12;1;12; BDRip (720p); 6.63 ГБ; Русский (AAC, 2 ch, 192 Кбит/с), японский (Vorbis, 2 ch, 310 Кбит/с); MPEG-4 AVC, ~ 2700 Кбит/с, 1280x720;0;0;Кусакава Кэйдзё;комедия, спорт, этти
1027109;http://kinozal.tv/details.php?id=1027109;Сильнейший в истории ученик Кэнъити OVA 2;2012;Япония;126;1;21;1; TVRip; 247 МБ; ААС, 2 ch, 128 Кбит/с; MPEG-4 AVC, 1141 Кбит/с, 640х360;0;0;Хироси Исиодори;Комедия, этти
253745;http://kinozal.tv/details.php?id=253745;Мадлакс;2004;Япония;500;1;6;28; DVDRip (AVC); 8.59 ГБ ; Русский, японский (AC3, 2 ch, 192 Кбит/с); MPEG-4 AVC, ~ 1600 Кбит/с, 848x480;0;0;Койти Масимо;Приключения, драма, мистика
1026728;http://kinozal.tv/details.php?id=1026728;Мобильный воин Гандам 00;2007;Япония;48;1;1;77; BDRip (1080p); 24.85 ГБ; Русский (AAC, 2 ch, ~ 128 Кбит/с), японский (FLAC, 2 ch, ~ 1300 Кбит/с); MPEG-4 AVC, ~ 4867 Кбит/с, 1920x1080;8.1;8.000;Сэйдзи Мидзусима;Приключения, фантастика, меха, драма
1026706;http://kinozal.tv/details.php?id=1026706;Пёс, я и секретная служба;2012;Япония;152;13;3;21; BDRip (720p); 10.44 ГБ; Русский 3 x (AC3, 2 ch, 192 Кбит/с), японский (Vorbis, 2 ch, ~ 230 Кбит/с); MPEG-4 AVC, ~ 3600 Кбит/с, 1280x720;0;0;Наокацу Цуда;Комедия, романтика, мистика
1026649;http://kinozal.tv/details.php?id=1026649; .Взлом//По ту сторону мира (фильм);2012;Япония;476;1;21;1; BDRip (1080p); 9.20 ГБ; Русский (DTS, 6 ch, ~ 1510 Кбит/с) ; MPEG-4 AVC, ~ 9566 Кбит/с, 1920х804;0;0;Хироси Мацуяма;Приключения, фэнтези
1026582;http://kinozal.tv/details.php?id=1026582;Профессор Лейтон и Бессмертная дива (Профессор Лейтон и Дива Вечности);2009;Япония;37;1;0;6; DVDRip; 1.09 ГБ; Русский, японский (MP3, 2 ch, 160 Кбит/с); XviD, 1239 Кбит/с, 704x396;6.5;7.133;Масакадзу Хасимото;Приключения
1026465;http://kinozal.tv/details.php?id=1026465;Макросс Фронтир;2008;Япония;18;25;2;25; BDRip (1080р); 52.95 ГБ; Русский (AAC, 2 ch, ~ 128 Кбит/с), японский (FLAC, 2 ch, ~ 639 Кбит/с); MPEG-4 AVC, ~ 10,8 Мбит/с, 1920x1080;8.0;8.047;Ясухито Кикути;Фантастика, меха, романтика
1026323;http://kinozal.tv/details.php?id=1026323;Хвост Феи (Сказка о Хвосте Феи, Фейри Тейл);2012;Япония;156;1;1;1; HDTVRip (720p); 348 МБ; Русский (AAC, 2 ch, 224 Кбит/с), японский (AAC, 2 ch, 207 Кбит/с); MPEG-4 AVC, 1534 Кбит/с, 1280x720;8.1;8.256;Синдзи Исихира;Приключения, фэнтези, комедия, сёнэн
1026280;http://kinozal.tv/details.php?id=1026280;Эйр Гир;2006;Япония;11;6;0;12; HDDVDRip (720p); 2.8 ГБ; Русский (AAC, 2 ch, ~ 224 Кбит/с), японский (AC3, 2 ch, ~ 224 Кбит/с); MPEG-4 AVC, ~ 2750 Кбит/с, 960x720;0;0;Хадзимэ Камэгаки;Приключения, спорт
1026195;http://kinozal.tv/details.php?id=1026195;Ван-Пис;2012;Япония;209;1;3;1; HDTVRip (720p); 355 МБ; Русский (MP3, 2 ch, 128 Кбит/с), японский (AAC, 2 ch, 189 Кбит/с); MPEG-4 AVC, 1802 Кбит/с, 1280x720;8.7;8.313;Коносукэ Уда;Приключения, комедия, фэнтези, сёнэн
1026191;http://kinozal.tv/details.php?id=1026191;Врата Штайнера;2011;Япония;60;25;2;25; BDRip (1080р); 55.59 ГБ; Русский (AAC, 2 ch, 192 Кбит/с), русский (AAC, 2 ch, 192 Кбит/с), японский (FLAC, 2 ch, 614 Кбит/с); MPEG-4 AVC, ~ 10 Мбит/с, 1920x1080;8.6;8.513;Такуя Сато;Триллер, фантастика, драма
1025981;http://kinozal.tv/details.php?id=1025981;Пираты черной лагуны;2006;Япония;43;24;1;31; Blu-Ray Remux (1080p); 127.26 ГБ; Русский (AC3, 6 ch, ~ 384 Кбит/с), русский (ААС, 2 ch, ~ 132 Кбит/с), русский (АС3, 2 ch, ~ 448 Кбит/с), японский (PCM, 2 ch, ~ 1536 Кбит/с); MPEG-4 AVC, ~ 28,5 Мбит/с, 1920x1080;0;0;Катабути Сунао;Приключения, комедия, боевик, драма
1025928;http://kinozal.tv/details.php?id=1025928;Не проиграю! (Макен-ки);2011;Япония;31;12;2;12; BDRip (1080p); 23.93 ГБ; Русский (AAC, 2 ch, 192 Кбит/с), русский (AC3, 2 ch, 192 Кбит/с), японский (FLAC, 2 ch, ~ 800 Кбит/с); MPEG-4 AVC, ~ 11,1 Мбит/сек 1280x720;0;0;Койти Охата;Приключения, комедия, романтика, этти
1025895;http://kinozal.tv/details.php?id=1025895;Белоснежная симфония: Цвет влюблённых;2011;Япония;84;12;0;12; BDRip (720p); 7.32 ГБ ; Русский (AAC, 2 ch, 192 Кбит/с), японский (Vorbis, 2 ch, ~ 260 Кбит/с); MPEG-4 AVC, ~ 3100 Кбит/с, 1280x720;0;0;Эйдзи Суганума;Романтика, школа
1025693;http://kinozal.tv/details.php?id=1025693;Акварион;2012;Япония;122;26;0;25; HDTVRip (720p); 13.78 ГБ; Русский (AAC, 2 ch, 192 Кбит/с), японский (AAC, 2 ch, ~ 212 Кбит/с); MPEG-4 AVC, ~ 2700 Кбит/с, 1280x720;0;0;Седзи Кавамори;Приключения, фантастика, меха
1025606;http://kinozal.tv/details.php?id=1025606;У меня мало друзей;2011;Япония;62;12;3;12; BDRip (1080p); 18.4 ГБ; Русский (AAC, 2 ch, ~ 192 Кбит/с), японский (FLAC, 2 ch, ~ 700 Кбит/с); MPEG-4 AVC, ~ 8906 Кбит/с, 1980x1020;0;0;Хисаси Сайто;Комедия, пародия, этти, школа
1025544;http://kinozal.tv/details.php?id=1025544;Розарио + Вампир;2008;Япония;61;1;4;26; BDRip (1080p); 39.13 ГБ; Русский (AAC, 2 ch, 128 Кбит/с), японский (FLAC, 2 ch, ~ 787 Кбит/с); MPEG-4 AVC, ~ 8665 Кбит/с , 1980x1020;0;0;Такаюки Инагаки;Комедия, романтика, мистика, этти
1025229;http://kinozal.tv/details.php?id=1025229;Наруто Ураганные хроники;2012;Япония;826;1;2;1; HDTVRip (720p); 379 МБ; Русский (MP3, 2 ch, 128 Кбит/с), японский (ААС, 2 ch, 128 Кбит/с); MPEG-4 AVC, 1776 Кбит/с, 1280x720;0;0;Датэ Хаято;Приключения, сёнэн
1025214;http://kinozal.tv/details.php?id=1025214;Брошенный кролик (Брошенная зайка);2011;Япония;64;11;0;11; BDRip (720p); 4.68 ГБ; Русский (AAC, 2 ch, ~ 200 Кбит/с), японский (FLAC, 2 ch, ~ 600 Кбит/с); MPEG-4 AVC, ~ 1900 Кбит/с, 1280x720;0;0;Канта Камэй;Комедия, драма, повседневность
1025166;http://kinozal.tv/details.php?id=1025166;Наруто Ураганные хроники;2012;Япония;1000;1;6;1; HDTVRip (720p); 380 МБ; Русский (MP3, 2 ch, 128 Кбит/с), японский (ААС, 2 ch, 128 Кбит/с); MPEG-4 AVC, 1776 Кбит/с, 1280x720;0;0;Датэ Хаято;Приключения, сёнэн
1025115;http://kinozal.tv/details.php?id=1025115;Ван-Пис: Фильм шестой;2005;Япония;41;1;0;1; BDRip (1080p); 5.84 ГБ;  Русский (AAC, 2 ch, 192 Кбит/с), японский (AAC, 6 ch, 847 Кбит/с); MPEG-4 AVC, 9138 Кбит/с, 1920x1080;6.9; 7.727;Мамору Хосода;Приключения, комедия, фэнтези
1024885;http://kinozal.tv/details.php?id=1024885;Связь сердец (Соединенные сердца);2012;Япония;149;13;4;13; HDTVRip (720p); 4.54 ГБ; Русский (AAC, 2 ch, 192 Кбит/с), японский (AAC, 2 ch, ~ 212 Кбит/с); MPEG-4 AVC, ~ 1770 Кбит/с, 1280x720;7.9;8.125;Син Онума;Комедия, романтика, драма, школа
1024867;http://kinozal.tv/details.php?id=1024867;Половое и нравственное воспитание для 30-Летних;2011;Япония;49;12;0;12; BDRip (1080p); 4.08 ГБ ; Русский (AC3, 2 ch, ~ 192 Кбит/с ), японский ( FLAC, 2 ch, ~ 775 Кбит/с );  MPEG-4 AVC, ~ 2700 Кбит/с, 1280x720;0;0;Манкю;Комедия, этти
1024236;http://kinozal.tv/details.php?id=1024236;Ёрмунганд;2012;Япония;124;12;2;12; HDTVRip (720p); 8.27 ГБ; Русский (AAC, 2 ch, 183 Кбит/с), русский (AAC, 2 ch, 165 Кбит/с), русский (AAC, 2 ch, 224 Кбит/с), японский (AAC, 2 ch, 189 Кбит/с); MPEG-4 AVC, ~ 3000 Кбит/с, 1280x720;0;0;Кэйтаро Мотонага;Приключения
1024513;http://kinozal.tv/details.php?id=1024513;Школа мертвецов;2010;Япония;264;1;9;12; BDRip; 4.36 ГБ; Русский, японский (АС3, 2 ch, 192 Кбит/с); XviD, ~ 1800 Кбит/с, 720x400;7.6;7.818;Тэцуро Араки;Приключения, ужасы, этти
1024426;http://kinozal.tv/details.php?id=1024426;Макросс Фронтир (фильм второй);2011;Япония;69;1;1;6; Blu-Ray Remux (1080p); 26.57 ГБ  ; Японский (DTS, 6 ch, 1510 Кбит/с), (FLAC, 2 ch, 641 Кбит/с), русский (FLAC, 2 ch, 700 Кбит/с), (MP3, 2 ch, 192 Кбит/с); MPEG-4 AVC, 31.3 Мбит/с, 1920x1080, 23.976 кадр/с;6.8;9.700;Седзи Кавамори;Фантастика, приключения, романтика, меха
1024381;http://kinozal.tv/details.php?id=1024381;Макросс Фронтир (фильм первый);2009;Япония;51;1;0;1; Blu-Ray Remux (1080p); 28.91 ГБ; Руский (AC3, 6 ch, 448 Кбит/с), (AC3, 2 ch, 224 Кбит/с), японский (DTS, 6 ch, 1510 Кбит/с), (PCM, 2 ch, 1510 Кбит/с); MPEG-4 AVC, 29705 Кбит/с, 1920x1080, 23.976 кадр/с;6.9;7.385;Седзи Кавамори;Фантастика, меха
1024300;http://kinozal.tv/details.php?id=1024300;Блич;2006;Япония;261;46;15;46; DVDRip; 9.54 ГБ; MP3, 2 ch, 192 Кбит/с; XviD, ~ 1300 Кбит/с, 720x540;8.3;7.822;Абэ Нориюки;Приключения, комедия, фэнтези, сёнэн
749368;http://kinozal.tv/details.php?id=749368;Ангельские ритмы! (Мгновения Ангелов!, Пульс ангела);2010;Япония;624;14;25;40; BDRip (720p); 8.5 ГБ; Русский 2 x (AAC, 2 ch, 192 Кбит/с), русский (Vorbis, 2 ch, ~ 200 Кбит/с), японский (AC3, 2 ch, 320 Кбит/с), японский (Vorbis, 2 ch, ~ 200 Кбит/с); MPEG-4 AVC, ~ 2500 Кбит/с, 1280x720;0;0;Сэйдзи Киси;Приключения, мистика, комедия, драма
1024087;http://kinozal.tv/details.php?id=1024087;Ангелы Ада;2008;Япония;158;1;2;1; BDRip (720p); 3.72 ГБ; Русский (MP3, 2ch, 192 Кбит/с), японский (AAC, 6 ch, 384 Кбит/с); MPEG-4 AVC, ~ 4000 Кбит/с, 1282x720;0;0;Есики Ямакава;Приключения, драма
1023794;http://kinozal.tv/details.php?id=1023794;Ван-Пис;2012;Япония;199;1;1;1; HDTVRip (720p); 379 МБ; Русский (AC3, 2 ch, 192 Кбит/с), японский (AAC, 2 ch, 189 Кбит/с); MPEG-4 AVC, 1885 Кбит/с, 1280x720;8.7;8.302;Коносукэ Уда;Приключения, комедия, фэнтези, сёнэн
1023684;http://kinozal.tv/details.php?id=1023684;Пираты «Черной лагуны» OVA;2010;Япония;40;5;2;5; Blu-Ray Remux (1080p); 47.04 ГБ ;  Русский (ACC, 2 ch, 448 Кбит/с), японский (PCM, 2 ch, ~ 1500 кбит/с) ; MPEG-4 AVC, ~ 37 Мбит/с, 1920x1080;0;0;Катабути Сунао;Приключения, комедия, боевик, драма
1023679;http://kinozal.tv/details.php?id=1023679;Ван-Пис;2012;Япония;240;1;1;1; HDTVRip (720p); 369 МБ; Русский (MP3, 2 ch, 128 Кбит/с), японский (AAC, 2 ch, 189 Кбит/с); MPEG-4 AVC, 1885 Кбит/с, 1280x720;8.7;8.302;Коносукэ Уда;Приключения, комедия, фэнтези, сёнэн
1023575;http://kinozal.tv/details.php?id=1023575;Покемон: Чёрное и Белое. Судьбы Соперников;2012;Япония;112;19;11;19; HDTVRip (720p); 5.62 ГБ; Английский (AAC, 6 ch, 192 Кбит/с); XviD, 1800 Кбит/с, 1280х720;0;0;Норихико Судо;Приключения, комедия, для детей
1023510;http://kinozal.tv/details.php?id=1023510;Хвост Феи (Сказка о Хвосте Феи, Фейри Тейл);2012;Япония;313;1;1;1; HDTVRip (720p); 394 МБ; Русский (AAC, 2 ch, 224 Кбит/с), японский (AAC, 2 ch, 122 Кбит/с); MPEG-4 AVC, 1874 Кбит/с, 1280x720;8.1;8.258;Синдзи Исихира;Приключения, фэнтези, комедия, сёнэн
1022978;http://kinozal.tv/details.php?id=1022978;Одна из них – моя сестра!;2012;Япония;199;12;3;12; HDTVRip (720p); 4.06 ГБ; Русский (AAC, 2 ch, ~ 192 Кбит/с); MPEG-4 AVC, ~ 2000 Кбит/с, 1280x720;0;0;Мунэнори Нава;Комедия, романтика, этти
1022492;http://kinozal.tv/details.php?id=1022492;Наруто Ураганные хроники;2012;Япония;760;1;6;1; HDTVRip (720p); 380 МБ; Русский (MP3, 2 ch, 128 Кбит/с), японский (ААС, 2 ch, 128 Кбит/с); MPEG-4 AVC, 1776 Кбит/с, 1280x720;0;0;Датэ Хаято;Приключения, сёнэн
1022370;http://kinozal.tv/details.php?id=1022370;Сельскохозяйственные истории ;2007;Япония;31;11;1;41; BDRip (1080p); 11.89 ГБ; Русский (AAC, 2 ch, 192 Кбит/с), японский (FLAC, 2 ch, ~ 660 Кбит/с); MPEG-4 AVC, ~ 5600 Кбит/с, 1920x1080;7.6;7.397;Юйтиро Яно;Комедия, мистика, повседневность
